5.00000000e-01  1.86265597e-03  5.94915532e-05
5.85714286e-01  1.14565362e-03  3.83528047e-05
6.71428571e-01  7.15183386e-04  2.51896007e-05
7.57142857e-01  4.53629254e-04  1.68254445e-05
8.42857143e-01  2.91570092e-04  1.13936733e-05
9.28571429e-01  1.89505686e-04  7.80391429e-06
1.01428571e+00  1.24475478e-04  5.40054165e-06
1.10000000e+00  8.25109872e-05  3.77071543e-06
1.18571429e+00  5.52151053e-05  2.65660382e-06
1.27142857e+00  3.72112000e-05  1.88411331e-06
1.35714286e+00  2.52497739e-05  1.34483423e-06
1.44285714e+00  1.72372302e-05  9.65250700e-07
1.52857143e+00  1.18307140e-05  6.96146279e-07
1.61428571e+00  8.16366611e-06  5.04456013e-07
1.70000000e+00  5.66982653e-06  3.67649516e-07
1.78571429e+00  3.95810807e-06  2.69126426e-07
1.87142857e+00  2.77419010e-06  1.97664461e-07
1.95714286e+00  1.95314012e-06  1.45723395e-07
2.04285714e+00  1.38231514e-06  1.07905773e-07
2.12857143e+00  9.82935709e-07  8.02154270e-08
2.21428571e+00  7.01214220e-07  5.97839805e-08
2.30000000e+00  5.01790775e-07  4.46639318e-08
2.38571429e+00  3.60352689e-07  3.34573672e-08
2.47142857e+00  2.60600718e-07  2.52065748e-08
2.55714286e+00  1.89241147e-07  1.90520171e-08
2.64285714e+00  1.37814467e-07  1.44307415e-08
2.72857143e+00  1.00608445e-07  1.09495033e-08
2.81428571e+00  7.36203052e-08  8.32184248e-09
2.90000000e+00  5.39945014e-08  6.33472437e-09
2.98571429e+00  3.98069860e-08  4.84121550e-09
3.07142857e+00  2.95192205e-08  3.71685841e-09
3.15714286e+00  2.19496339e-08  2.85919544e-09
3.24285714e+00  1.63518739e-08  2.20217729e-09
3.32857143e+00  1.22039590e-08  1.69815637e-09
3.41428571e+00  9.12437390e-09  1.31098506e-09
3.50000000e+00  6.83363320e-09  1.01319127e-09
