5.00000000e-01   1.73865963e-02   1.73456500e-03
5.76923077e-01   1.92478705e-02   1.92505583e-03
6.53846154e-01   2.08206339e-02   2.10479856e-03
7.30769231e-01   2.26341891e-02   2.31475731e-03
8.07692308e-01   2.46797080e-02   2.55835063e-03
8.84615385e-01   2.67326933e-02   2.81595709e-03
9.61538462e-01   2.89902904e-02   3.10127682e-03
1.03846154e+00   3.09496664e-02   3.36504852e-03
1.11538462e+00   3.25003045e-02   3.59404197e-03
1.19230769e+00   3.40405957e-02   3.82710092e-03
1.26923077e+00   3.54679839e-02   4.05558341e-03
1.34615385e+00   3.63887682e-02   4.23393109e-03
1.42307692e+00   3.72447270e-02   4.41038665e-03
1.50000000e+00   3.80372453e-02   4.58372751e-03
1.57692308e+00   3.82073792e-02   4.68438297e-03
1.65384615e+00   3.82997574e-02   4.78073794e-03
1.73076923e+00   3.82516233e-02   4.86031795e-03
1.80769231e+00   3.77502291e-02   4.88166524e-03
1.88461538e+00   3.70867028e-02   4.88202634e-03
1.96153846e+00   3.63982416e-02   4.87889677e-03
2.03846154e+00   3.53703029e-02   4.82781865e-03
2.11538462e+00   3.41264797e-02   4.74404616e-03
2.19230769e+00   3.28983083e-02   4.65903931e-03
2.26923077e+00   3.15726273e-02   4.55538578e-03
2.34615385e+00   2.99454393e-02   4.40088385e-03
2.42307692e+00   2.83716169e-02   4.24830135e-03
2.50000000e+00   2.68387818e-02   4.09833791e-03
2.57692308e+00   2.51037894e-02   3.90891946e-03
2.65384615e+00   2.34481860e-02   3.72325759e-03
2.73076923e+00   2.18885443e-02   3.54468102e-03
2.80769231e+00   2.02903516e-02   3.35126722e-03
2.88461538e+00   1.87390062e-02   3.15638034e-03
2.96153846e+00   1.72989778e-02   2.97163792e-03
3.03846154e+00   1.59060993e-02   2.78788616e-03
3.11538462e+00   1.45587370e-02   2.60351353e-03
3.19230769e+00   1.33202635e-02   2.43026943e-03
3.26923077e+00   1.21662687e-02   2.26455177e-03
3.34615385e+00   1.10513266e-02   2.09838347e-03
3.42307692e+00   1.00372940e-02   1.94397171e-03
3.50000000e+00   9.11876693e-03   1.80120558e-03
