1.0000000000e-01   2.0329743099e-03   1.2537344260e-04
2.0000000000e-01   7.3619506840e-03   4.4832686619e-04
3.0000000000e-01   1.4324690498e-02   8.6298617160e-04
4.0000000000e-01   2.1972305191e-02   1.3125823293e-03
5.0000000000e-01   2.9160093331e-02   1.7332158517e-03
6.0000000000e-01   3.6013943683e-02   2.1392235939e-03
7.0000000000e-01   4.1786228473e-02   2.4858817520e-03
8.0000000000e-01   4.7262119255e-02   2.8203321839e-03
9.0000000000e-01   5.1657163503e-02   3.0945719083e-03
1.0000000000e+00   5.6052207752e-02   3.3730036188e-03
1.1000000000e+00   5.9359298664e-02   3.5872905818e-03
1.2000000000e+00   6.2545214337e-02   3.7974371647e-03
1.3000000000e+00   6.5522145587e-02   3.9969183038e-03
1.4000000000e+00   6.7601837769e-02   4.1410635091e-03
1.5000000000e+00   6.9681529950e-02   4.2879069193e-03
1.6000000000e+00   7.1741393927e-02   4.4358719428e-03
1.7000000000e+00   7.2725181336e-02   4.5153176375e-03
1.8000000000e+00   7.3708968745e-02   4.5973995453e-03
1.9000000000e+00   7.4692756154e-02   4.6819790183e-03
2.0000000000e+00   7.5330231943e-02   4.7466445773e-03
2.1000000000e+00   7.5117005669e-02   4.7596015423e-03
2.2000000000e+00   7.4903779395e-02   4.7759548676e-03
2.3000000000e+00   7.4690553121e-02   4.7956698083e-03
2.4000000000e+00   7.4477326847e-02   4.8187051041e-03
2.5000000000e+00   7.3326031500e-02   4.7837207223e-03
2.6000000000e+00   7.1996548015e-02   4.7420341376e-03
2.7000000000e+00   7.0667064530e-02   4.7055617212e-03
2.8000000000e+00   6.9337581045e-02   4.6744255262e-03
2.9000000000e+00   6.8008097560e-02   4.6487327764e-03
3.0000000000e+00   6.6535519355e-02   4.6107746766e-03
3.1000000000e+00   6.4809666977e-02   4.5472691534e-03
3.2000000000e+00   6.3083814599e-02   4.4901008915e-03
3.3000000000e+00   6.1357962220e-02   4.4395147150e-03
3.4000000000e+00   5.9632109842e-02   4.3957378700e-03
3.5000000000e+00   5.7906257464e-02   4.3589755179e-03
