5.00000000e-01  6.00369205e-04  1.69735864e-05
5.85714286e-01  4.28610980e-04  1.25407548e-05
6.71428571e-01  3.01887774e-04  9.24005014e-06
7.57142857e-01  2.13670258e-04  6.86593689e-06
8.42857143e-01  1.50640311e-04  5.10455187e-06
9.28571429e-01  1.05874697e-04  3.79715641e-06
1.01428571e+00  7.48698288e-05  2.84328711e-06
1.10000000e+00  5.21366409e-05  2.10285371e-06
1.18571429e+00  3.65679352e-05  1.56648147e-06
1.27142857e+00  2.57525096e-05  1.17126381e-06
1.35714286e+00  1.80204864e-05  8.70274524e-07
1.44285714e+00  1.26135142e-05  6.46624562e-07
1.52857143e+00  8.88333400e-06  4.83089709e-07
1.61428571e+00  6.27362671e-06  3.61636005e-07
1.70000000e+00  4.39158455e-06  2.68075430e-07
1.78571429e+00  3.09304252e-06  1.99764505e-07
1.87142857e+00  2.18891528e-06  1.49454079e-07
1.95714286e+00  1.55349690e-06  1.12025209e-07
2.04285714e+00  1.10289880e-06  8.39033667e-08
2.12857143e+00  7.83763761e-07  6.28353691e-08
2.21428571e+00  5.59174088e-07  4.72022667e-08
2.30000000e+00  4.00454338e-07  3.55607787e-08
2.38571429e+00  2.88030472e-07  2.68761038e-08
2.47142857e+00  2.08140623e-07  2.03715108e-08
2.55714286e+00  1.50962044e-07  1.54791433e-08
2.64285714e+00  1.09840256e-07  1.17876276e-08
2.72857143e+00  8.01585067e-08  8.99489623e-09
2.81428571e+00  5.86662484e-08  6.87715772e-09
2.90000000e+00  4.30562240e-08  5.26769711e-09
2.98571429e+00  3.17367816e-08  4.04624816e-09
3.07142857e+00  2.34904469e-08  3.11639502e-09
3.15714286e+00  1.74341229e-08  2.40439104e-09
3.24285714e+00  1.29691096e-08  1.85773559e-09
3.32857143e+00  9.66919429e-09  1.43734178e-09
3.41428571e+00  7.22454371e-09  1.11354135e-09
3.50000000e+00  5.40930582e-09  8.63768110e-10

