%pT(GeV/c)  invariant yield(GeV/c)-2  stat.err   sys.err   inv.yield(mT scaling case)
%centrality === 0-80%
1.18042  0.0371023  0.00427251  0.0175613   0.0151482
1.68877  0.00698927  0.00100324  0.00271382  0.00505582
2.19699  0.00184696  0.000311688  0.000531927  0.00163606
2.70434  0.000555525  0.00013314  0.000137095  0.000532486
5.40048  9.1959e-06  1.53689e-06  1.90926e-06 
6.41482  2.18546e-06  4.80174e-07  4.57462e-07  
7.42615  6.77357e-07  2.34139e-07  1.44251e-07  
8.43469  4.51311e-07  1.32409e-07  9.79356e-08 
9.44118  1.61435e-07  7.46017e-08  3.54775e-08  
