dN/dy= 1.3714900000e+00 +/- 2.1319625911e-02
<pT>= 1.1993718100e+00 +/- 4.1324506606e-03
v_1{2}(phenix)= 2.9853173916e-02 +/- 2.1597665657e-03
v_1{2}(STAR)= 2.9689878800e-02 +/- 2.1503635061e-03
v_1{2}(ALICE)= 1.9425509937e-02 +/- 1.9434771062e-03
v_1{2}(CMS)= 1.9453064672e-02 +/- 1.9956936256e-03
v_1{2}(ATLAS)= 1.9334964016e-02 +/- 1.9616494487e-03
v_2{2}(phenix)= 5.0345553601e-02 +/- 3.0395512643e-03
v_2{2}(STAR)= 4.9896854441e-02 +/- 3.0258678152e-03
v_2{2}(ALICE)= 6.1056083597e-02 +/- 3.2044991774e-03
v_2{2}(CMS)= 6.2550501392e-02 +/- 3.2645651592e-03
v_2{2}(ATLAS)= 6.7823066748e-02 +/- 3.4637202484e-03
v_3{2}(phenix)= 1.9252297855e-02 +/- 1.8270115031e-03
v_3{2}(STAR)= 1.9099259048e-02 +/- 1.8407930245e-03
v_3{2}(ALICE)= 2.3479943465e-02 +/- 1.7581615967e-03
v_3{2}(CMS)= 2.4270094878e-02 +/- 1.7977987629e-03
v_3{2}(ATLAS)= 2.5947589380e-02 +/- 1.8018468222e-03
v_4{2}(phenix)= nan +/- nan
v_4{2}(STAR)= nan +/- nan
v_4{2}(ALICE)= nan +/- nan
v_4{2}(CMS)= nan +/- nan
v_4{2}(ATLAS)= nan +/- nan
v_5{2}(phenix)= 5.8879514691e-03 +/- 4.5064474075e-03
v_5{2}(STAR)= 6.0247128705e-03 +/- 4.3249934742e-03
v_5{2}(ALICE)= 6.3775475647e-03 +/- 3.3977657872e-03
v_5{2}(CMS)= 6.2315278403e-03 +/- 3.6453042515e-03
v_5{2}(ATLAS)= 7.9308090281e-03 +/- 2.9157902026e-03
v_6{2}(phenix)= 5.0596369139e-03 +/- 4.4578012568e-03
v_6{2}(STAR)= 5.4413814275e-03 +/- 4.2016203528e-03
v_6{2}(ALICE)= nan +/- nan
v_6{2}(CMS)= nan +/- nan
v_6{2}(ATLAS)= nan +/- nan
