dN/dy= 5.7453000000e-01 +/- 8.9619077768e-03
<pT>= 1.2996083757e+00 +/- 3.7859749774e-03
v_1{2}(phenix)= 3.8870543789e-02 +/- 3.3335039038e-03
v_1{2}(STAR)= 3.8811261629e-02 +/- 3.3052784021e-03
v_1{2}(ALICE)= 2.6105104497e-02 +/- 2.6834846699e-03
v_1{2}(CMS)= 2.5924319680e-02 +/- 2.7554150361e-03
v_1{2}(ATLAS)= 2.5257546407e-02 +/- 3.0297349539e-03
v_2{2}(phenix)= 5.2730439963e-02 +/- 4.0501481189e-03
v_2{2}(STAR)= 5.2558493533e-02 +/- 4.0609071973e-03
v_2{2}(ALICE)= 6.6024780805e-02 +/- 3.9989242424e-03
v_2{2}(CMS)= 6.6501423630e-02 +/- 4.0347887116e-03
v_2{2}(ATLAS)= 7.1318106053e-02 +/- 4.3665353674e-03
v_3{2}(phenix)= 2.1891996385e-02 +/- 3.5070793678e-03
v_3{2}(STAR)= 2.1371980538e-02 +/- 3.5022861165e-03
v_3{2}(ALICE)= 2.7983300575e-02 +/- 2.9482948904e-03
v_3{2}(CMS)= 2.8751135801e-02 +/- 2.9960600975e-03
v_3{2}(ATLAS)= 3.0584873847e-02 +/- 3.1666970772e-03
v_4{2}(phenix)= 5.7782232531e-03 +/- 9.5146705924e-03
v_4{2}(STAR)= 7.0550001697e-03 +/- 7.7267799294e-03
v_4{2}(ALICE)= 5.5817920654e-03 +/- 7.6885729601e-03
v_4{2}(CMS)= 4.5318114803e-03 +/- 9.8581060052e-03
v_4{2}(ATLAS)= nan +/- nan
v_5{2}(phenix)= 1.2612749500e-02 +/- 5.1188918982e-03
v_5{2}(STAR)= 1.2753123467e-02 +/- 5.0346053962e-03
v_5{2}(ALICE)= 1.0450881250e-02 +/- 4.8428431015e-03
v_5{2}(CMS)= 9.9004832046e-03 +/- 5.0713739052e-03
v_5{2}(ATLAS)= 1.2551720331e-02 +/- 4.3769092665e-03
v_6{2}(phenix)= 6.2968749455e-03 +/- 8.3363149599e-03
v_6{2}(STAR)= 6.5602631390e-03 +/- 8.0652929171e-03
v_6{2}(ALICE)= 7.7977179518e-04 +/- 5.2768984495e-02
v_6{2}(CMS)= 3.1531659282e-03 +/- 1.3119930146e-02
v_6{2}(ATLAS)= 2.8720655822e-03 +/- 1.5639590457e-02
