dN/dy= 3.9885300000e+00 +/- 6.2640931834e-02
<pT>= 8.5609016762e-01 +/- 3.5218163216e-03
v_1{2}(phenix)= 2.0534433617e-02 +/- 1.3561907791e-03
v_1{2}(STAR)= 2.0332295259e-02 +/- 1.3477889980e-03
v_1{2}(ALICE)= 1.6481070151e-02 +/- 1.2162300430e-03
v_1{2}(CMS)= 1.6578309074e-02 +/- 1.2236193742e-03
v_1{2}(ATLAS)= 1.3661361239e-02 +/- 1.3320988244e-03
v_2{2}(phenix)= 5.5783368951e-02 +/- 2.8199664652e-03
v_2{2}(STAR)= 5.4561844145e-02 +/- 2.7678766433e-03
v_2{2}(ALICE)= 5.8614147140e-02 +/- 2.9252618070e-03
v_2{2}(CMS)= 6.2104750845e-02 +/- 3.0855842155e-03
v_2{2}(ATLAS)= 7.2469391483e-02 +/- 3.6164161965e-03
v_3{2}(phenix)= 1.7933574769e-02 +/- 1.2897299885e-03
v_3{2}(STAR)= 1.7517844406e-02 +/- 1.2734254005e-03
v_3{2}(ALICE)= 1.9411027605e-02 +/- 1.3050198197e-03
v_3{2}(CMS)= 2.0681791489e-02 +/- 1.3567841587e-03
v_3{2}(ATLAS)= 2.4888916125e-02 +/- 1.5725474211e-03
v_4{2}(phenix)= 4.1861287024e-03 +/- 2.4151575618e-03
v_4{2}(STAR)= 4.0089141921e-03 +/- 2.4205446061e-03
v_4{2}(ALICE)= 4.9281193393e-03 +/- 2.0431258409e-03
v_4{2}(CMS)= 5.4178244442e-03 +/- 2.0802565141e-03
v_4{2}(ATLAS)= 6.9864287639e-03 +/- 2.1570497114e-03
v_5{2}(phenix)= nan +/- nan
v_5{2}(STAR)= nan +/- nan
v_5{2}(ALICE)= nan +/- nan
v_5{2}(CMS)= nan +/- nan
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 2.5747191179e-03 +/- 2.2438594324e-03
v_6{2}(STAR)= 2.4335757018e-03 +/- 2.2696126133e-03
v_6{2}(ALICE)= 2.0916436088e-03 +/- 2.8152896314e-03
v_6{2}(CMS)= 2.5557665355e-03 +/- 2.5684028220e-03
v_6{2}(ATLAS)= nan +/- nan
