#y  dN/dy  dN/dy_err  vn{2}(y)  vn{2}(y)_err
-4.8280893991e+00  4.7250000000e-03  3.2957358814e-04  7.6749147447e-01  2.7769707909e-02  5.7102834347e-02  5.6081742116e-02  7.2682294015e-01  2.9558486725e-02  6.7607630154e-02  5.4527278357e-02  7.1321145278e-01  2.9884815433e-02  -2.7531547695e-02  4.9124888913e-02  7.3390642903e-01  2.9232754416e-02  5.5950099927e-02  5.0720534023e-02  7.0481286938e-01  3.0629303963e-02  -6.6515463171e-03  4.8988176558e-02  7.0950398260e-01  2.9853260756e-02  -3.6810333598e-02  5.1805707862e-02  
-4.5920893785e+00  2.1475000000e-02  7.7467331824e-04  3.9797509088e-01  2.0165018979e-02  -4.5183498655e-02  2.9300821070e-02  4.1651511979e-01  2.2734241776e-02  -2.0032091728e-02  3.1931863827e-02  4.1463599244e-01  2.1300723195e-02  -2.1361965392e-02  2.8367028095e-02  4.2383013345e-01  1.9075405901e-02  4.8502243863e-02  2.8997494193e-02  4.1632302693e-01  2.2229005272e-02  -5.4151693222e-02  2.8409603041e-02  4.2245217157e-01  2.1435229314e-02  -2.4896565032e-02  3.0408556680e-02  
-4.3780904598e+00  9.9000000000e-02  2.1871785478e-03  1.6637282000e-01  8.7334617259e-03  -1.4494562715e-03  1.1546253693e-02  1.6919251180e-01  8.2092065263e-03  -1.3359468272e-02  1.1006510632e-02  1.7919324083e-01  8.5208800896e-03  4.2277867123e-03  1.3158745356e-02  1.8224201749e-01  7.6209056327e-03  2.0529635127e-03  1.2710970909e-02  1.8518357740e-01  9.8746596909e-03  -1.0627709351e-02  1.2757535226e-02  1.7506514098e-01  7.7535984308e-03  -1.8668212259e-02  1.2866388541e-02  
-4.1809310807e+00  3.8677500000e-01  7.8428546302e-03  8.2427325233e-02  3.9908376064e-03  5.3862869071e-04  5.8130920448e-03  1.0655432303e-01  5.6958912934e-03  1.3475691886e-02  7.5543688900e-03  8.9374598681e-02  4.4666215864e-03  -4.9144909892e-03  5.9825671828e-03  8.2011462786e-02  3.4607076015e-03  -3.0408133421e-03  6.0541905099e-03  7.9156454357e-02  3.8470155128e-03  -1.2349250727e-02  5.2893060898e-03  8.0196382516e-02  3.8311665475e-03  -2.9519880369e-03  5.8889133045e-03  
-3.9697842759e+00  2.0046750000e+00  3.1959557549e-02  4.6651813515e-02  2.3254194035e-03  1.7724008009e-04  3.2120901040e-03  6.7517470139e-02  3.0779462906e-03  9.9675883314e-03  4.2900462475e-03  4.4406115628e-02  1.9485672409e-03  -8.2374068665e-03  3.2909346653e-03  3.9341495366e-02  1.9917453233e-03  2.3399925206e-03  3.0342358011e-03  4.0391897891e-02  1.9051047553e-03  2.5287584503e-03  2.7936052423e-03  3.7993662937e-02  1.8438837952e-03  -4.5619903826e-03  2.6927429257e-03  
-3.7979899698e+00  3.5790250000e+00  5.8174166249e-02  3.2967614143e-02  1.4321225573e-03  -2.7033567839e-03  2.4519732417e-03  6.1580708261e-02  3.1194477094e-03  7.7331960423e-03  4.2845631961e-03  3.1674733122e-02  1.4411314155e-03  -1.4356715275e-03  2.1887591743e-03  3.0825647981e-02  1.4182135929e-03  2.3942711590e-04  2.1953402025e-03  2.6966841959e-02  1.2169535216e-03  1.5638014673e-03  1.9470776029e-03  2.6379394129e-02  1.5721446547e-03  2.1042427200e-03  1.6973527898e-03  
-3.5993003450e+00  3.8906750000e+00  6.0874952310e-02  3.1133136031e-02  1.4363250777e-03  -7.2861720950e-04  2.2741263396e-03  6.4026902508e-02  3.0427582323e-03  9.8883511573e-03  4.3966133614e-03  3.0691031796e-02  1.4559182056e-03  -2.8680179617e-03  2.1812015506e-03  2.6259846336e-02  1.4098550352e-03  -1.4560702660e-05  1.6809814638e-03  2.6272138495e-02  1.3738803043e-03  2.6163587470e-03  1.8056879942e-03  2.8108350357e-02  1.5929383506e-03  -2.3898716226e-04  2.0046548577e-03  
-3.4001008897e+00  3.9873750000e+00  6.4448917514e-02  3.2880849254e-02  1.5444249285e-03  -1.9879261835e-03  2.0076939262e-03  5.7473762826e-02  2.8992717278e-03  5.3811973792e-03  3.8018045666e-03  3.6590857647e-02  1.5232152523e-03  -6.8607099199e-03  2.5195073970e-03  2.7398163543e-02  1.4762223338e-03  -1.6772730800e-03  1.9003419589e-03  2.4881428457e-02  1.2649353696e-03  3.2619964384e-03  1.6832020266e-03  2.3944468865e-02  1.2384150149e-03  2.5752088906e-04  1.6964312634e-03  
-3.1999693183e+00  4.0135750000e+00  6.3445855410e-02  2.9412412726e-02  1.2945962592e-03  -2.6714518263e-04  2.0413446866e-03  5.8649371986e-02  3.1011442595e-03  6.6364731725e-03  3.9887928435e-03  3.1520785224e-02  1.4855798592e-03  -4.3667180149e-03  2.1798387969e-03  2.5217345462e-02  1.3042999179e-03  2.7171422445e-03  1.7640185865e-03  2.5002828747e-02  1.4961094982e-03  5.6675394541e-04  1.9682718615e-03  2.7647323802e-02  1.3431211151e-03  -2.8419309686e-03  1.8482086813e-03  
-3.0000122613e+00  4.0113250000e+00  6.2864620962e-02  3.3348584875e-02  1.4796008506e-03  2.3697659047e-03  2.4263059080e-03  6.1507714872e-02  3.2992593801e-03  8.5079233463e-03  4.2406675407e-03  3.1317778244e-02  1.4117336298e-03  -2.3552559349e-03  2.4224910711e-03  2.9569510848e-02  1.6089701197e-03  -8.7431061244e-04  1.8056878774e-03  2.8181098362e-02  1.4461988617e-03  -2.0145591910e-04  1.9626782576e-03  2.6754236747e-02  1.2317364470e-03  -1.2718260690e-03  1.7965249484e-03  
-2.8001070009e+00  3.9855250000e+00  6.3116343911e-02  2.8992487020e-02  1.3500439253e-03  8.0460756060e-05  2.0187561663e-03  6.1694860599e-02  2.9109875639e-03  7.3254638412e-03  4.2080438905e-03  3.2109533240e-02  1.7914271780e-03  -1.5661993762e-03  2.1661215054e-03  2.6825553382e-02  1.7432844361e-03  -1.5608087190e-03  1.8174830355e-03  2.7345531717e-02  1.2628605390e-03  1.4734011491e-03  1.9636359892e-03  2.5524385963e-02  1.4056611721e-03  2.1700102560e-03  1.7336459666e-03  
-2.6000728924e+00  4.0021250000e+00  6.4612337976e-02  3.3044829201e-02  1.3004049899e-03  1.0433409857e-03  2.2314381739e-03  6.4519122094e-02  3.1096606356e-03  7.5377054807e-03  4.2167869287e-03  3.3045166669e-02  1.4948927219e-03  -4.4751765124e-03  2.3763464499e-03  2.6992924921e-02  1.3882771520e-03  -7.5569819704e-04  1.7527544921e-03  2.6314069451e-02  1.5050889731e-03  -2.9618159099e-03  1.7823161546e-03  2.4472789272e-02  1.1030705974e-03  1.6339465692e-03  1.6661118236e-03  
-2.4001684854e+00  3.9930250000e+00  6.3520865617e-02  3.3374516191e-02  1.5843538720e-03  1.2485528376e-03  2.4572479138e-03  5.9155653958e-02  2.9466717804e-03  5.6417823903e-03  4.0461234952e-03  3.1336821264e-02  1.6587779612e-03  -1.2444638227e-03  2.2288443133e-03  2.7631110729e-02  1.4410899470e-03  2.0352798403e-03  1.8303226018e-03  2.8374922650e-02  1.1900479694e-03  3.8651228531e-03  2.1054448917e-03  2.5709855406e-02  1.0750620156e-03  1.2524475863e-03  1.9216922580e-03  
-2.2003363981e+00  3.9928750000e+00  6.2273182179e-02  3.2068582526e-02  1.4936911907e-03  -1.0048689800e-03  2.1068807534e-03  5.7425641987e-02  3.0721300795e-03  5.8551075578e-03  3.8410149256e-03  3.0628738082e-02  1.4287418094e-03  -5.7125731692e-03  2.2854982961e-03  3.0475305602e-02  1.2667630889e-03  3.3370768688e-03  2.0073801802e-03  2.8762007347e-02  1.1695808738e-03  -3.7032231754e-04  1.9191557491e-03  2.4392649832e-02  1.2605092042e-03  -2.5571478207e-03  1.7655137341e-03  
