dN/dy= 1.1763500000e-01 +/- 1.9656659813e-03
<pT>= 1.4044805182e+00 +/- 3.1224598304e-03
v_1{2}(phenix)= 3.4182812226e-02 +/- 9.4431858157e-03
v_1{2}(STAR)= 3.3950766155e-02 +/- 9.3063561535e-03
v_1{2}(ALICE)= 1.2803389151e-02 +/- 1.9236787449e-02
v_1{2}(CMS)= 1.8030923390e-02 +/- 1.4570850201e-02
v_1{2}(ATLAS)= 2.1377696698e-02 +/- 1.4387172888e-02
v_2{2}(phenix)= 5.2740823158e-02 +/- 8.7958257006e-03
v_2{2}(STAR)= 5.2805789757e-02 +/- 8.8398824336e-03
v_2{2}(ALICE)= 6.5081736210e-02 +/- 6.6164084038e-03
v_2{2}(CMS)= 6.5391487325e-02 +/- 6.5739801239e-03
v_2{2}(ATLAS)= 6.6460485254e-02 +/- 7.0432900031e-03
v_3{2}(phenix)= 3.2420667723e-02 +/- 1.1174183537e-02
v_3{2}(STAR)= 3.1704050263e-02 +/- 1.1244608628e-02
v_3{2}(ALICE)= 3.6526763014e-02 +/- 8.3312501598e-03
v_3{2}(CMS)= 3.6016124176e-02 +/- 8.6420463341e-03
v_3{2}(ATLAS)= 3.6014669484e-02 +/- 8.8336484483e-03
v_4{2}(phenix)= 2.5505309192e-02 +/- 1.3561489835e-02
v_4{2}(STAR)= 2.5733610027e-02 +/- 1.3314759997e-02
v_4{2}(ALICE)= 3.0848585689e-02 +/- 1.0441611136e-02
v_4{2}(CMS)= 2.9836599619e-02 +/- 1.0915282351e-02
v_4{2}(ATLAS)= 3.5998818400e-02 +/- 9.7891775801e-03
v_5{2}(phenix)= nan +/- nan
v_5{2}(STAR)= 5.0171276301e-03 +/- 5.5205021844e-02
v_5{2}(ALICE)= 6.4750283809e-03 +/- 3.5895306534e-02
v_5{2}(CMS)= nan +/- nan
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 2.0793176318e-02 +/- 1.4653072754e-02
v_6{2}(STAR)= 2.1156663590e-02 +/- 1.4260882910e-02
v_6{2}(ALICE)= 2.1001989998e-02 +/- 1.3182189971e-02
v_6{2}(CMS)= 2.0044982864e-02 +/- 1.3938876554e-02
v_6{2}(ATLAS)= 2.1514038010e-02 +/- 1.4733189807e-02
