dN/dy= 6.3146687246e-03 +/- 2.0286985534e-04
<pT>= 1.4104333725e+00 +/- 5.5415852965e-03
v_1{2}(phenix)= nan +/- nan
v_1{2}(STAR)= 8.0575614614e-01 +/- 2.8108480150e-01
v_1{2}(ALICE)= 4.3951632510e-01 +/- 2.0868006698e-01
v_1{2}(CMS)= 6.3446635982e-01 +/- 9.8698487108e-02
v_1{2}(ATLAS)= 1.9109493478e-01 +/- 3.6088290823e-01
v_2{2}(phenix)= nan +/- nan
v_2{2}(STAR)= 7.4087534134e-01 +/- 2.8044265333e-01
v_2{2}(ALICE)= 4.1323873503e-01 +/- 3.1228985117e-01
v_2{2}(CMS)= 5.9636192790e-01 +/- 7.4065867531e-02
v_2{2}(ATLAS)= nan +/- nan
v_3{2}(phenix)= nan +/- nan
v_3{2}(STAR)= 6.0258315730e-01 +/- 1.8401216187e-01
v_3{2}(ALICE)= nan +/- nan
v_3{2}(CMS)= 6.2420159499e-01 +/- 8.5674176006e-02
v_3{2}(ATLAS)= 5.3139225103e-02 +/- 1.4105496090e+00
v_4{2}(phenix)= nan +/- nan
v_4{2}(STAR)= 7.4310605299e-01 +/- 2.4546745198e-01
v_4{2}(ALICE)= 4.2456378980e-01 +/- 2.4114152289e-01
v_4{2}(CMS)= 6.4263944040e-01 +/- 9.6662480291e-02
v_4{2}(ATLAS)= 2.9914945137e-01 +/- 1.4759541181e-01
v_5{2}(phenix)= nan +/- nan
v_5{2}(STAR)= 6.0112979996e-01 +/- 1.7409112000e-01
v_5{2}(ALICE)= 4.1511039119e-01 +/- 2.7572542071e-01
v_5{2}(CMS)= 6.0202576909e-01 +/- 8.0287420143e-02
v_5{2}(ATLAS)= 1.9678839492e-01 +/- 3.5261722013e-01
v_6{2}(phenix)= nan +/- nan
v_6{2}(STAR)= 7.7130500439e-01 +/- 2.7473080965e-01
v_6{2}(ALICE)= 2.1473489329e-01 +/- 4.2784990588e-01
v_6{2}(CMS)= 6.1773179353e-01 +/- 9.9373361397e-02
v_6{2}(ATLAS)= nan +/- nan
