dN/dy= 6.5335116854e+00 +/- 2.0114204801e-01
<pT>= 5.1818589897e-01 +/- 1.9566736612e-03
v_1{2}(phenix)= 1.3718544187e-01 +/- 2.0841669812e-02
v_1{2}(STAR)= 1.4049137365e-01 +/- 2.0219072252e-02
v_1{2}(ALICE)= 1.3932987392e-01 +/- 2.0303489073e-02
v_1{2}(CMS)= 1.4944899640e-01 +/- 2.1371295024e-02
v_1{2}(ATLAS)= 1.4951425968e-01 +/- 2.0460793203e-02
v_2{2}(phenix)= 1.2891224890e-01 +/- 2.5757840273e-02
v_2{2}(STAR)= 1.3479630893e-01 +/- 2.1808054959e-02
v_2{2}(ALICE)= 1.3370066718e-01 +/- 2.2597328004e-02
v_2{2}(CMS)= 1.5448600030e-01 +/- 2.1238519753e-02
v_2{2}(ATLAS)= 1.5721715282e-01 +/- 1.9526082331e-02
v_3{2}(phenix)= 1.2864899485e-01 +/- 2.3382127626e-02
v_3{2}(STAR)= 1.3373784797e-01 +/- 2.1312103525e-02
v_3{2}(ALICE)= 1.3243380837e-01 +/- 2.1722552489e-02
v_3{2}(CMS)= 1.4875420417e-01 +/- 2.1956249650e-02
v_3{2}(ATLAS)= 1.4661407763e-01 +/- 2.1684634643e-02
v_4{2}(phenix)= 1.4099375947e-01 +/- 2.0443838651e-02
v_4{2}(STAR)= 1.4067944150e-01 +/- 2.0479458347e-02
v_4{2}(ALICE)= 1.4132022209e-01 +/- 2.0332012919e-02
v_4{2}(CMS)= 1.4356662459e-01 +/- 2.0951479989e-02
v_4{2}(ATLAS)= 1.4771688829e-01 +/- 2.1480235344e-02
v_5{2}(phenix)= 1.3721181863e-01 +/- 2.0998557449e-02
v_5{2}(STAR)= 1.3764871729e-01 +/- 2.1007212998e-02
v_5{2}(ALICE)= 1.3673552635e-01 +/- 2.1082146360e-02
v_5{2}(CMS)= 1.4154684518e-01 +/- 2.1301173624e-02
v_5{2}(ATLAS)= 1.4935947603e-01 +/- 2.1496480084e-02
v_6{2}(phenix)= 1.2362610926e-01 +/- 2.5097527004e-02
v_6{2}(STAR)= 1.2929587909e-01 +/- 2.2335927337e-02
v_6{2}(ALICE)= 1.2682770148e-01 +/- 2.3200604620e-02
v_6{2}(CMS)= 1.4653224965e-01 +/- 2.2690703922e-02
v_6{2}(ATLAS)= 1.4658937800e-01 +/- 2.2502334571e-02
