dN/dy= 1.2909773872e+00 +/- 3.9509203225e-02
<pT>= 7.5557502325e-01 +/- 3.4732621655e-03
v_1{2}(phenix)= 1.0449651411e-01 +/- 6.8073619774e-02
v_1{2}(STAR)= 1.2946566358e-01 +/- 3.9724797787e-02
v_1{2}(ALICE)= 1.2323731772e-01 +/- 4.4203581157e-02
v_1{2}(CMS)= 1.0164680705e-01 +/- 6.7437469182e-02
v_1{2}(ATLAS)= nan +/- nan
v_2{2}(phenix)= 1.3210142532e-01 +/- 4.5205005892e-02
v_2{2}(STAR)= 1.4868668866e-01 +/- 2.9886867546e-02
v_2{2}(ALICE)= 1.4729250005e-01 +/- 3.1797774528e-02
v_2{2}(CMS)= 1.1012145326e-01 +/- 5.9674202024e-02
v_2{2}(ATLAS)= nan +/- nan
v_3{2}(phenix)= 1.4966596017e-01 +/- 2.2585795058e-02
v_3{2}(STAR)= 1.4724635169e-01 +/- 2.3888846380e-02
v_3{2}(ALICE)= 1.5266345583e-01 +/- 2.1837432903e-02
v_3{2}(CMS)= 1.2508545872e-01 +/- 4.4909303989e-02
v_3{2}(ATLAS)= 1.2394919845e-01 +/- 5.3783259633e-02
v_4{2}(phenix)= 9.9579702278e-02 +/- 8.0395905218e-02
v_4{2}(STAR)= 1.2881377910e-01 +/- 4.3014030480e-02
v_4{2}(ALICE)= 1.1552904026e-01 +/- 5.2398446716e-02
v_4{2}(CMS)= 5.6894401975e-02 +/- 1.5351999440e-01
v_4{2}(ATLAS)= nan +/- nan
v_5{2}(phenix)= 1.2232996439e-01 +/- 3.9424983292e-02
v_5{2}(STAR)= 1.3622089757e-01 +/- 3.0684629354e-02
v_5{2}(ALICE)= 1.1978935647e-01 +/- 3.6043133770e-02
v_5{2}(CMS)= 1.0500753751e-01 +/- 5.1054397803e-02
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 1.5302014174e-01 +/- 2.1002744789e-02
v_6{2}(STAR)= 1.5663569312e-01 +/- 2.0728147766e-02
v_6{2}(ALICE)= 1.4091989330e-01 +/- 2.8713427593e-02
v_6{2}(CMS)= 1.4037364253e-01 +/- 2.8977411776e-02
v_6{2}(ATLAS)= nan +/- nan
