dN/dy= 6.5396137698e+00 +/- 2.0124410965e-01
<pT>= 5.1808066318e-01 +/- 1.9439849145e-03
v_1{2}(phenix)= 1.3304374862e-01 +/- 3.2521783823e-02
v_1{2}(STAR)= 3.8947510959e-02 +/- 1.4063806753e-01
v_1{2}(ALICE)= 8.9076776543e-02 +/- 4.2380796727e-02
v_1{2}(CMS)= 8.9294051882e-02 +/- 4.6775490016e-02
v_1{2}(ATLAS)= nan +/- nan
v_2{2}(phenix)= 1.2845040366e-01 +/- 2.2236914647e-02
v_2{2}(STAR)= 1.0541508309e-01 +/- 3.7398975671e-02
v_2{2}(ALICE)= 1.1564869851e-01 +/- 2.7218844377e-02
v_2{2}(CMS)= 8.0688642940e-02 +/- 7.7141587026e-02
v_2{2}(ATLAS)= nan +/- nan
v_3{2}(phenix)= 1.3745066331e-01 +/- 3.1073925895e-02
v_3{2}(STAR)= 7.5648740232e-02 +/- 7.2240917611e-02
v_3{2}(ALICE)= 1.0333307946e-01 +/- 3.7713258586e-02
v_3{2}(CMS)= 1.1204077956e-01 +/- 2.7779527668e-02
v_3{2}(ATLAS)= 1.2283379947e-01 +/- 3.7680754100e-02
v_4{2}(phenix)= 1.2920484902e-01 +/- 2.1906092994e-02
v_4{2}(STAR)= 1.3005568363e-01 +/- 2.6964898439e-02
v_4{2}(ALICE)= 1.3288250204e-01 +/- 2.2360407429e-02
v_4{2}(CMS)= 1.0805452796e-01 +/- 3.1293858510e-02
v_4{2}(ATLAS)= 1.0365397877e-01 +/- 6.1878140717e-02
v_5{2}(phenix)= 1.3101989814e-01 +/- 3.3302524808e-02
v_5{2}(STAR)= 3.1487354730e-02 +/- 2.0809047525e-01
v_5{2}(ALICE)= 8.9375241822e-02 +/- 4.4347471499e-02
v_5{2}(CMS)= 3.8988616640e-02 +/- 1.8451540432e-01
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 1.2782195646e-01 +/- 2.4183254230e-02
v_6{2}(STAR)= 1.0590846713e-01 +/- 4.4705135233e-02
v_6{2}(ALICE)= 1.1452225229e-01 +/- 2.8392888011e-02
v_6{2}(CMS)= 7.2446940167e-02 +/- 8.5958326376e-02
v_6{2}(ATLAS)= 7.3443675781e-02 +/- 1.1530385590e-01
