#y  dN/dy  dN/dy_err  vn{2}(y)  vn{2}(y)_err
-4.8624578356e+00  1.9855442177e-03  1.0740071452e-04  5.9902350292e-01  1.5881269674e-02  -6.4515042396e-03  1.7823017070e-02  5.9368892833e-01  1.5846448340e-02  1.7495882796e-02  1.6832963356e-02  5.9077178375e-01  1.5912085907e-02  1.7920036149e-02  1.7515564850e-02  5.8682348654e-01  1.5905411134e-02  -1.3081658696e-02  1.6629631387e-02  5.9175926048e-01  1.5935251654e-02  6.7648947776e-03  1.7897093981e-02  5.9052183418e-01  1.5946685448e-02  3.2570786721e-03  1.6365164373e-02  
-4.6254895388e+00  8.3715986395e-03  2.9905898361e-04  6.0388551729e-01  1.3298764897e-02  -2.1786358211e-02  1.7920597772e-02  6.0700335488e-01  1.3097474136e-02  -5.3681051288e-03  1.7868746716e-02  6.0072332107e-01  1.3253007837e-02  2.1152423711e-02  1.8127571416e-02  5.9714187619e-01  1.3400255271e-02  6.1867959206e-03  1.6705277191e-02  6.0033783820e-01  1.3404139232e-02  -5.0132667619e-03  1.7336026703e-02  6.0209060290e-01  1.3356661421e-02  3.3920103143e-02  1.7259515025e-02  
-4.3938419327e+00  3.7152560321e-02  1.1010052692e-03  3.8164801266e-01  1.2533286874e-02  -1.6791622866e-02  1.0954087239e-02  3.6333006897e-01  1.2756499799e-02  -9.5785226787e-03  1.0729583658e-02  3.8376100542e-01  1.2661409994e-02  -1.0872508271e-02  1.1324463980e-02  3.7568044050e-01  1.3067569373e-02  -1.1982217714e-02  1.0670551436e-02  3.8064645498e-01  1.3057928016e-02  2.7379817310e-03  1.0748715499e-02  3.9179532038e-01  1.2765890180e-02  1.7978844982e-02  1.1544723607e-02  
-4.1911223255e+00  1.3360293471e-01  4.0453970423e-03  2.3218999420e-01  1.1708058875e-02  7.1577385242e-04  7.1240721843e-03  2.3218203276e-01  1.1815187284e-02  6.3587674709e-03  6.7477598871e-03  2.2685348906e-01  1.2026145612e-02  8.2730752864e-03  6.5832505267e-03  2.2200076539e-01  1.1666908385e-02  1.5095435412e-03  6.0744676449e-03  2.3798195405e-01  1.2589083134e-02  6.5562173703e-03  6.8263085951e-03  2.3326826791e-01  1.2310071643e-02  9.9284336665e-04  6.8491603749e-03  
-3.9747842488e+00  6.4859727534e-01  1.9854931191e-02  1.2807429068e-01  1.3062505251e-02  4.0502639351e-04  3.5391690690e-03  1.2622228442e-01  9.4633989230e-03  -2.3100288113e-03  3.6648458207e-03  1.1424699068e-01  9.7122608603e-03  -6.0452238178e-03  3.3350694551e-03  1.0554885264e-01  9.4451861717e-03  -2.0068327442e-03  2.9206272991e-03  1.1550974849e-01  1.0338447544e-02  -5.9468498159e-04  3.5544658022e-03  1.2344344165e-01  1.1973400121e-02  2.4277831877e-03  2.9563177817e-03  
-3.8012696513e+00  1.1587290280e+00  3.5840874855e-02  1.1479470740e-01  1.5190499122e-02  -8.7417903760e-03  3.7161976933e-03  1.2891702793e-01  1.4422335432e-02  1.6297400880e-03  4.0791258892e-03  1.1473803157e-01  1.5093464999e-02  -2.5877843118e-03  3.3278820762e-03  1.0997451560e-01  1.5532258265e-02  -1.5327504449e-03  2.5446067191e-03  1.1904580404e-01  1.5247283468e-02  -2.6826227918e-03  3.0260353242e-03  1.2077062156e-01  1.4895204680e-02  -2.7710936643e-04  3.4191951884e-03  
-3.6022831122e+00  1.2628542155e+00  3.8789110261e-02  1.1352254728e-01  1.4831168007e-02  1.9752694132e-03  3.5616413310e-03  1.2201492400e-01  1.4384765627e-02  -4.8506503667e-03  3.8321350544e-03  1.0434402592e-01  1.4307725180e-02  4.8277811215e-04  3.0201366736e-03  1.1186509656e-01  1.4424200710e-02  2.0053037834e-04  3.5939646701e-03  1.1196843378e-01  1.4447398647e-02  4.0182125783e-03  3.7723667500e-03  1.1351970848e-01  1.5255984850e-02  2.6114920575e-03  3.3075414053e-03  
-3.4030684648e+00  1.2909728837e+00  3.9543249381e-02  1.0140207959e-01  1.4637861876e-02  -5.1123395078e-04  2.6881752370e-03  1.1236148736e-01  1.3047752988e-02  -1.9946275639e-03  3.7076351401e-03  1.0927281347e-01  1.4807242766e-02  -2.7770572334e-03  3.0672779176e-03  1.0569838157e-01  1.3129964782e-02  -2.5237804266e-03  2.9832854630e-03  9.3864602314e-02  1.3147741624e-02  5.8252033643e-05  2.6565815947e-03  1.1226407301e-01  1.3874870626e-02  -1.9578925520e-03  3.3900636611e-03  
-3.2028834529e+00  1.3001461297e+00  3.9782117517e-02  9.6351188084e-02  1.3177146074e-02  2.3355725634e-03  3.0957820419e-03  1.0801499925e-01  1.2636280116e-02  8.5291796259e-03  3.3740759313e-03  1.0606683916e-01  1.3755506990e-02  4.6357607839e-03  3.1592067894e-03  9.1913157403e-02  1.3289265435e-02  9.7745849268e-04  2.7506062762e-03  1.0183401136e-01  1.4933284090e-02  1.3112280567e-03  2.6987574704e-03  9.8828982991e-02  1.3168649258e-02  9.3945682288e-04  2.6370061508e-03  
-3.0033843303e+00  1.2971866955e+00  3.9792771873e-02  9.5566944647e-02  1.0822964193e-02  -1.7285310310e-03  2.8135515323e-03  9.0493528192e-02  6.9742725590e-03  -1.3183905380e-03  2.4187889372e-03  8.8210805125e-02  7.7229151699e-03  3.8512965805e-03  2.2048633773e-03  1.0137533046e-01  1.2592344151e-02  -3.1457173460e-03  2.9225450404e-03  9.3466825972e-02  1.4025317820e-02  -6.7815830496e-04  2.6837067314e-03  8.6918038372e-02  8.7675338128e-03  1.0417147731e-03  2.1956416306e-03  
