dN/dy= 3.8122824596e-02 +/- 1.1840311557e-03
<pT>= 1.2297451500e+00 +/- 6.1763611246e-03
v_1{2}(phenix)= 1.6124775296e-01 +/- 5.2481330237e-02
v_1{2}(STAR)= 1.8495711844e-01 +/- 3.5724308879e-02
v_1{2}(ALICE)= 1.7008245309e-01 +/- 4.6518372314e-02
v_1{2}(CMS)= 2.0023784539e-01 +/- 3.6857947471e-02
v_1{2}(ATLAS)= nan +/- nan
v_2{2}(phenix)= 8.5400240488e-02 +/- 1.2758502709e-01
v_2{2}(STAR)= 1.1661758155e-01 +/- 8.0777599200e-02
v_2{2}(ALICE)= 1.3960587683e-01 +/- 6.0773333399e-02
v_2{2}(CMS)= 1.5783830608e-01 +/- 6.6551713475e-02
v_2{2}(ATLAS)= nan +/- nan
v_3{2}(phenix)= 1.4568380264e-01 +/- 5.3429283142e-02
v_3{2}(STAR)= 1.2620065304e-01 +/- 7.6163330816e-02
v_3{2}(ALICE)= 1.6938933855e-01 +/- 3.7649201940e-02
v_3{2}(CMS)= 1.9320920771e-01 +/- 5.7317150036e-02
v_3{2}(ATLAS)= nan +/- nan
v_4{2}(phenix)= 1.5539974513e-01 +/- 5.2981727384e-02
v_4{2}(STAR)= 1.3100920363e-01 +/- 8.0674034803e-02
v_4{2}(ALICE)= 1.6960289944e-01 +/- 4.5299803338e-02
v_4{2}(CMS)= 2.1304693347e-01 +/- 4.9871180275e-02
v_4{2}(ATLAS)= nan +/- nan
v_5{2}(phenix)= 1.0303990390e-01 +/- 1.0608412661e-01
v_5{2}(STAR)= 6.8875870115e-02 +/- 1.7577884308e-01
v_5{2}(ALICE)= 1.4021516103e-01 +/- 5.7352147800e-02
v_5{2}(CMS)= 1.9518709788e-01 +/- 5.4951521363e-02
v_5{2}(ATLAS)= nan +/- nan
v_6{2}(phenix)= 9.6577542293e-02 +/- 1.0735796437e-01
v_6{2}(STAR)= 1.0776202312e-01 +/- 1.0551347163e-01
v_6{2}(ALICE)= 1.3606832552e-01 +/- 6.7835896394e-02
v_6{2}(CMS)= 2.1648005468e-01 +/- 4.3279854127e-02
v_6{2}(ATLAS)= nan +/- nan
