#pT_mid  rn  rn_err (n = 2, 3, 4)
8.50000e-01  -7.31401e-02  1.09291e-01  8.50000e-01  2.88821e-01  7.43928e-02  8.50000e-01  7.79089e-02  1.74279e-01  
6.25000e-01  1.14576e-01  9.72768e-02  6.25000e-01  3.06970e-01  7.88364e-02  6.25000e-01  3.42148e-02  6.11657e-02  
3.75000e-01  -1.49964e-04  1.94760e-01  3.75000e-01  4.46897e-01  1.46217e-01  3.75000e-01  2.43602e-01  1.61091e-01  
0.00000e+00  1.00000e+00  4.52291e-01  0.00000e+00  1.00000e+00  2.82294e-01  0.00000e+00  1.00000e+00  4.71796e-01  
