#pT  dN/(2pi dy pT dpT)  dN/(2pi dy pT dpT)_err  vn{SP}  vn{SP}_err
1.1065459363e-01  4.6475809091e-04  7.6910362230e-05  -1.5347131810e-03  2.0752645428e-03  -5.8306452751e-04  1.3273883556e-02  3.0033059976e-03  3.1777818296e-03  1.5641428997e-04  7.4113493864e-04  -6.1693787932e-04  8.5522572225e-04  3.7903199786e-04  7.4585230084e-04  
2.0263276118e-01  6.3449287972e-04  6.5999750965e-05  1.5707655825e-03  1.4875223007e-03  -3.3102116735e-03  7.3509683519e-03  7.0158053548e-05  2.6421663146e-03  -7.7874596019e-04  9.2979211451e-04  -1.6204577294e-04  5.7947455429e-04  -1.9091548881e-04  5.2083782950e-04  
3.0094605334e-01  6.4307288066e-04  5.5117824567e-05  -1.1777018354e-03  1.0564314294e-03  -4.4513868597e-03  5.4410732238e-03  9.7681839176e-04  1.4964242985e-03  -5.4895706393e-04  7.1519341490e-04  -1.8141918792e-04  3.9367509299e-04  2.2482749532e-04  4.2571440771e-04  
4.0636109515e-01  6.4943441505e-04  4.6902574429e-05  -8.8703719193e-04  8.9747114105e-04  2.1781418725e-03  5.6405758756e-03  1.1210200449e-03  1.5617635233e-03  5.8252036762e-04  5.5838353547e-04  1.1659850492e-03  5.7855551289e-04  2.8852389123e-04  3.6245676868e-04  
5.0170283376e-01  6.0964174149e-04  4.4089229522e-05  6.9850112519e-04  7.4480696975e-04  -6.8301855438e-03  4.6490956029e-03  -2.7843237937e-04  1.5229267893e-03  -2.3812430466e-04  5.3404679168e-04  2.4186702986e-04  3.3755533221e-04  8.4759472834e-05  3.6626924933e-04  
6.0297976476e-01  6.1049059256e-04  3.9273197538e-05  3.9024111589e-04  6.8172985585e-04  -3.5848218156e-03  4.1153944493e-03  -4.2768052384e-05  1.3860777659e-03  1.2180072735e-04  5.0611383936e-04  5.1704238007e-04  3.2214041594e-04  -4.8977356130e-04  3.1675765554e-04  
6.9867574456e-01  5.9864103341e-04  3.7091422555e-05  1.7633386191e-03  6.8076130818e-04  4.9551468400e-03  4.4231682344e-03  1.8119121427e-04  1.3064249056e-03  1.8772771785e-04  3.6114020263e-04  5.6287662897e-04  2.5043860804e-04  -1.3421212532e-04  3.1283251193e-04  
8.0175594881e-01  5.4859769682e-04  3.2176777815e-05  4.7980941187e-04  5.8036679092e-04  6.7354518658e-04  3.9104237804e-03  6.6055784423e-04  1.1368407409e-03  4.5822213123e-04  3.5554414445e-04  1.2836047098e-04  3.7497182695e-04  -2.2479174309e-04  3.0889916533e-04  
9.0080430924e-01  5.4987432292e-04  3.0869747133e-05  -1.6768732154e-04  6.8718155369e-04  4.5615043972e-03  3.8439851360e-03  -1.0918941042e-04  1.2724931249e-03  -5.7870267756e-05  3.8182636687e-04  5.6253887587e-04  2.8171552332e-04  9.8244930084e-06  2.3525019543e-04  
9.9900429535e-01  5.7168645845e-04  3.1745738434e-05  1.1735380004e-03  6.8156679769e-04  5.0159636496e-03  3.9446253895e-03  2.3817306145e-03  1.2330159156e-03  4.2741907877e-04  4.0941113553e-04  -9.1620689934e-05  2.0031890996e-04  -5.2760952953e-05  2.5287614630e-04  
1.0973252795e+00  4.6249675858e-04  2.6562098600e-05  2.0352699085e-04  7.6160432193e-04  2.2150949307e-03  3.9695298288e-03  1.1493240486e-03  1.3342776433e-03  3.4423152099e-04  4.8458398967e-04  -9.1303816382e-05  2.4478420360e-04  -1.7832376758e-04  2.2789670691e-04  
1.1989118954e+00  4.4024065674e-04  2.4970366817e-05  -9.5461382331e-05  6.9399496904e-04  1.2464582679e-03  4.1903273536e-03  7.2541060835e-04  1.2310015383e-03  -3.7129745146e-04  3.8981756226e-04  -3.9049947202e-04  3.5245299092e-04  -2.7247390507e-06  2.4957716194e-04  
1.3005403223e+00  4.0687944045e-04  2.2294335195e-05  -3.2566387125e-04  5.5746036435e-04  3.7588141462e-03  3.4630910841e-03  -6.6126462250e-04  1.1489036854e-03  -8.1156105693e-04  5.7053233966e-04  -4.9082360104e-04  3.0712823580e-04  2.8124570185e-05  2.2616205822e-04  
1.3968140534e+00  3.8949354723e-04  2.1690213610e-05  1.2199062155e-03  6.6738428184e-04  1.7926515149e-03  3.9945314199e-03  -1.2212093428e-03  1.1628357716e-03  -2.1513191816e-05  3.7807377414e-04  8.5577904107e-05  2.1606887745e-04  -7.4939505362e-05  2.1846554804e-04  
1.4999326996e+00  3.2301602128e-04  1.9183444686e-05  3.3716126582e-04  5.7060153667e-04  3.0613553359e-03  3.8055656902e-03  4.0191429035e-04  1.2448575850e-03  -7.2089794639e-04  4.0975874571e-04  -4.8090634648e-04  2.3878365806e-04  -3.1063304968e-04  2.7981948985e-04  
1.5988894808e+00  2.7085966873e-04  1.7467182741e-05  6.8819296534e-04  6.8750582062e-04  6.2607341314e-03  3.7233550140e-03  4.0748447041e-04  1.2460902470e-03  5.2037615836e-04  5.6496417824e-04  1.4140211574e-04  2.3208159397e-04  1.7197250916e-04  2.4507910522e-04  
1.7007242596e+00  2.4588802730e-04  1.6006675931e-05  3.5563623096e-04  6.8579739807e-04  1.0734591903e-02  4.9680559173e-03  1.2312461437e-03  1.3385794185e-03  7.3973802295e-04  5.1102370219e-04  5.0065514320e-06  3.0218784709e-04  -1.9016856490e-04  2.4950396570e-04  
1.7983686154e+00  2.3931020297e-04  1.5051340113e-05  1.0781775133e-03  7.3767536707e-04  9.6381788558e-03  4.2819598722e-03  1.3090410123e-03  1.5944806767e-03  9.9283259029e-05  4.3576798810e-04  3.0422535293e-04  3.1688076581e-04  2.9758635821e-04  2.2902409689e-04  
1.8988292561e+00  2.2664910867e-04  1.5186740877e-05  1.0811893160e-03  7.2609569006e-04  1.5326031024e-03  3.5225226967e-03  1.6040026462e-03  1.0882959693e-03  3.1219482132e-04  5.8854671540e-04  2.6210600040e-04  2.9646332124e-04  -2.0070400715e-04  2.0107802979e-04  
1.9989172745e+00  1.5910574121e-04  1.2356407506e-05  1.0873107338e-04  8.5509947668e-04  6.5425102686e-03  5.8931525891e-03  -1.1816024117e-04  1.6969818688e-03  8.7057536241e-04  6.6318566166e-04  -1.9642391154e-04  3.4305358284e-04  4.2925361400e-05  2.4976305871e-04  
2.0992299961e+00  1.3280670652e-04  1.0822967249e-05  5.1488056368e-04  8.7280835155e-04  6.3274161550e-03  4.5892765931e-03  2.9331550795e-04  1.4173881249e-03  1.4161788441e-04  4.5982156766e-04  -1.8593957295e-04  3.1420656045e-04  6.8572566909e-05  3.1460870110e-04  
2.2002961650e+00  1.4823430133e-04  1.0937756500e-05  1.2622844483e-03  6.4894784689e-04  1.5767708721e-02  5.8036154574e-03  4.4952957378e-04  1.3737315471e-03  3.6862342690e-04  5.7810859394e-04  -6.2033624338e-05  3.5264063725e-04  1.9998956911e-04  2.6862769075e-04  
2.3019393872e+00  1.1052913602e-04  8.3949501301e-06  -3.7426270234e-04  8.4793942031e-04  1.2715830836e-02  5.6532261578e-03  1.5580692489e-03  2.0728292463e-03  3.2326946453e-04  4.6676047263e-04  -3.6412481149e-04  3.5504598318e-04  4.8902863161e-04  3.3117048093e-04  
2.4006601326e+00  8.3434149838e-05  7.7038968151e-06  -1.0044694182e-03  9.8074209520e-04  2.3705860516e-02  8.7531788710e-03  -1.0842661573e-03  1.7806751722e-03  1.7976444833e-03  7.7879111757e-04  3.5368678517e-04  3.2967437504e-04  2.1554370081e-06  3.3780688699e-04  
2.4992010705e+00  7.3646230000e-05  7.0718023039e-06  -3.6321560640e-04  1.0157917550e-03  4.2093148896e-03  7.5071642999e-03  2.0909275526e-03  1.9310561463e-03  8.7806013000e-04  6.5063948022e-04  -1.6705129654e-04  3.3412698408e-04  7.1400225722e-04  3.7237309637e-04  
2.6001612046e+00  5.6733429035e-05  6.2196772134e-06  -2.4718025151e-03  1.2424177524e-03  1.1437166211e-02  8.3015713090e-03  5.9387211034e-03  3.1590622923e-03  1.3643115742e-03  6.1412542463e-04  -3.8601891616e-04  4.5720727989e-04  2.3464800436e-04  3.6687172423e-04  
2.7005796898e+00  5.1617033021e-05  5.8217599969e-06  -1.4757143333e-03  9.7473014714e-04  1.0634771566e-02  7.3772512252e-03  -2.4349528315e-03  3.0300757909e-03  -1.0372422465e-03  9.9274359868e-04  3.5570741083e-04  5.8336547012e-04  -4.3915052125e-04  4.9431058546e-04  
2.7975318980e+00  4.6441794870e-05  4.9883691471e-06  -2.3289345290e-03  1.3576265119e-03  1.1872065029e-02  7.2801770597e-03  1.6126832215e-03  2.3193246126e-03  3.2897469526e-04  7.8540728311e-04  2.0352990541e-05  3.9258956149e-04  2.8103641372e-04  4.1852839193e-04  
2.8998163432e+00  3.3602749400e-05  4.6008595118e-06  -1.5947219588e-03  1.5228541908e-03  7.5071170052e-03  1.0482570033e-02  5.0470862962e-05  2.1222944443e-03  1.6102197424e-03  1.1678935413e-03  -2.6953747086e-04  5.1997387816e-04  1.9868940575e-04  6.9977847647e-04  
3.0001976517e+00  3.6989358158e-05  4.6566058066e-06  -5.2786728697e-04  1.1702942540e-03  1.1788468333e-02  9.1383660577e-03  -2.4762910521e-03  2.7030322252e-03  -7.6540953334e-05  9.4457047597e-04  -3.1754184063e-04  6.3147743177e-04  4.6720380743e-04  5.3290753747e-04  
3.0947659377e+00  2.2302583701e-05  3.2892975218e-06  -1.7674337964e-03  1.9723448961e-03  2.2242717082e-02  1.2264223977e-02  6.9433596191e-04  3.2484049705e-03  1.0187753184e-03  1.2036365406e-03  -8.7152978618e-04  8.3365412245e-04  -1.1906348617e-03  5.2338884734e-04  
3.1975525854e+00  1.7353175991e-05  2.8120106955e-06  -1.9270546610e-03  1.6061043750e-03  3.3906030621e-02  1.1386378778e-02  4.4275629049e-03  2.9846886548e-03  1.9454714893e-06  8.9192309602e-04  3.6881070105e-04  5.5541378386e-04  9.6804530040e-04  5.3975757662e-04  
3.3055445482e+00  1.6376827969e-05  2.6934440635e-06  -2.8624806813e-03  1.9297549916e-03  1.0799836192e-04  9.1856253022e-03  -1.8383829259e-05  3.2677553223e-03  -1.2748390444e-03  9.8130699743e-04  -7.8865095203e-04  6.3994599391e-04  1.1260207847e-04  6.1636132764e-04  
3.4111837472e+00  1.4282696142e-05  2.7996553386e-06  -5.6396347906e-03  2.5654419037e-03  1.5168982641e-02  1.2116754445e-02  -1.4397945978e-04  4.4718242494e-03  -1.7607013352e-03  1.7951516787e-03  -4.8571132984e-04  7.6509120258e-04  -4.9980275188e-05  6.5441449954e-04  
3.5023584612e+00  1.2751643317e-05  2.4787136969e-06  2.2555015881e-04  2.3571415321e-03  9.3383429408e-03  1.2988458301e-02  1.5238765477e-03  3.6937955638e-03  -3.0382354930e-03  2.0675872729e-03  -2.9389121394e-05  1.2393141024e-03  6.1660445908e-04  4.7032222114e-04  
3.6057431711e+00  1.0134020635e-05  2.0475568684e-06  -6.8245655499e-04  2.6673695368e-03  1.3412134201e-02  1.0334759169e-02  1.4259584766e-03  4.5529199063e-03  -3.0282567060e-03  1.8201600656e-03  7.9389470276e-04  1.0623057573e-03  1.1889297080e-03  5.9510426132e-04  
3.6710974767e+00  2.2119135263e-06  8.9839090894e-07  -4.7955428648e-03  6.6062928648e-03  1.2301231765e-02  2.6550879536e-02  9.6390408413e-03  1.0415744484e-02  -2.3153433566e-03  1.3406444134e-03  3.8011366653e-04  1.0262417231e-03  -1.0580041192e-03  1.1008231235e-03  
3.7934592033e+00  1.0702830494e-06  6.1634984341e-07  6.9940249713e-03  1.0271562313e-02  6.2836950836e-02  4.0371038436e-02  7.7529095522e-03  2.1163661855e-02  -8.7942890146e-03  8.7549237903e-03  1.7283060332e-03  3.6641676591e-03  1.2692915701e-05  6.0183078891e-04  
3.9194086500e+00  3.4529656803e-07  3.4500282355e-07  4.3302740064e-03  4.3787157663e-03  -1.5270660768e-02  1.5375091027e-02  7.8127684415e-03  7.8794315902e-03  -6.7739469892e-03  6.8444489024e-03  -8.0479255911e-03  8.1123919064e-03  -3.3249479976e-03  3.3649030242e-03  
3.9500000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  
