0.8	0.5541384649701845
1.	0.24269484746174197
1.2	0.11635055673373537
1.4	0.05944225365229451
1.6	0.031906690341858356
1.8	0.01784917600907885
2.	0.010354969163678125
2.2	0.00620924390350229
2.4	0.00383924734409459
2.6	0.002443119277390867
2.8	0.0015974362633536336
3.0	0.0010715926453394344
3.2	0.0007363815976244999
3.4	0.0005175810910442041
3.6	0.00037153009315375556
3.8	0.0002719561493533952
4.	0.00020270392136073395
4.2	0.00015363141324453554
4.4	0.00011824453642219064
4.6	0.00009230585649082564
4.8	0.00007300033456455802
5.	0.00005842570394854942
5.2	0.000047275568564614284
5.4	0.00003863894957188504
5.6	0.0000318713961441099
5.8	0.000026510798254345164
6.	0.000022221562229480396
6.2	0.00001875705453804471
6.4	0.000015933983371847227
6.6	0.00001361469073963892
6.8	0.000011694757475624654
7.	0.000010094223361579951
7.2	8.751298359425876e-6
7.4	7.617811468232615e-6
7.6	6.655885841178973e-6
7.8	5.835488842263777e-6
8.	5.132612712987396e-6
8.2	4.527913867389581e-6
8.4	4.005688348807302e-6
8.6	3.5530953077279705e-6
8.8	3.1595644808147586e-6
9.	2.8163408326640373e-6
9.2	2.5161319150117015e-6
9.4	2.252832529124374e-6
9.6	2.0213079031733737e-6
9.8	1.8172214727536407e-6
10.	1.636896940310887e-6
10.2	1.4772069221640374e-6
10.4	1.335482418409117e-6
10.6	1.2094387485092616e-6
10.8	1.0971146250889294e-6
11.	9.96821795793292e-7
11.2	9.071032453152608e-7
11.4	8.266983723165583e-7
11.6	7.545138781113513e-7
11.8	6.89599352939193e-7
12.	6.311267404384581e-7
12.2	5.783730148965576e-7
12.4	5.307055285444421e-7
12.6	4.875695845561704e-7
12.8	4.484778707227836e-7
13.	4.1300145296548037e-7
13.2	3.807620800078883e-7
13.4	3.514255930423312e-7
13.6	3.246962689917892e-7
13.8	3.003119544857328e-7
14.	2.7803987112617665e-7
