    4.0000     0.6848E+00
    5.0000     0.7057E+00
    6.0000     0.7155E+00
    7.0000     0.7490E+00
    8.0000     0.7409E+00
    9.0000     0.7531E+00
   10.0000     0.7655E+00
   11.0000     0.7640E+00
   12.0000     0.7932E+00
   13.0000     0.7777E+00
   14.0000     0.7727E+00
   15.0000     0.7731E+00
   16.0000     0.7712E+00
   17.0000     0.8082E+00
   18.0000     0.7932E+00
   19.0000     0.8085E+00
   20.0000     0.8078E+00
