89	0.01498	0.01382	0.01122
89.5	0.01439	0.01326	0.0108
90	0.01384	0.01275	0.01039
90.5	0.0133	0.01228	0.009991
91	0.0128	0.01181	0.009614
91.5	0.01233	0.01136	0.009252
92	0.01186	0.01093	0.008893
92.5	0.01144	0.01054	0.008576
93	0.011	0.01013	0.008252
93.5	0.0106	0.009756	0.00795
94	0.01019	0.009405	0.007654
94.5	0.009801	0.009058	0.007386
95	0.009476	0.008727	0.00711
95.5	0.009121	0.008403	0.00685
96	0.008802	0.008107	0.006607
96.5	0.008479	0.007818	0.006365
97	0.008174	0.007539	0.006137
97.5	0.007885	0.007255	0.005928
98	0.007601	0.007007	0.005714
98.5	0.00734	0.00676	0.005511
99	0.00707	0.006522	0.005318
99.5	0.006822	0.006297	0.005136
100	0.006593	0.006074	0.00496
