1.0 0.0775599846386
1.2 0.0404184842716
1.4 0.022177467564
1.6 0.0123814597561
1.8 0.00738121514563
2.0 0.00446314089291
2.2 0.0028030869623
2.4 0.001864465853
2.6 0.00121670312425
2.8 0.000838089874507
3.0 0.000595196968451
3.2 0.000420083327185
3.4 0.000298927246103
3.6 0.000227632743505
3.8 0.000168599382441
4.0 0.000125722614242
4.2 9.61171841314e-05
4.4 7.54162951374e-05
4.6 5.88509975546e-05
4.8 4.52662563108e-05
5.0 3.62490409516e-05
5.2 2.91928537673e-05
5.4 2.33531513078e-05
5.6 1.87739112729e-05
5.8 1.52716781566e-05
6.0 1.23023396055e-05
6.2 1.01832696743e-05
6.4 8.5590133928e-06
6.6 7.13342115822e-06
6.8 5.8012443085e-06
7.0 4.77404238314e-06
7.2 3.99219234267e-06
7.4 3.45321237559e-06
7.6 2.96292555014e-06
7.8 2.48425360252e-06
8.0 2.03775585917e-06
8.2 1.70382315823e-06
8.4 1.5042160229e-06
8.6 1.34548928661e-06
8.8 1.15890669804e-06
9.0 9.47634055943e-07
9.2 7.70272886183e-07
9.4 6.67472282954e-07
9.6 5.97977590056e-07
9.8 5.43485944037e-07
10.0 4.97094930755e-07
10.5 3.49445015548e-07
11.0 2.38272765767e-07
11.5 1.87691461948e-07
12.0 1.2860747193e-07
12.5 9.18458872674e-08
13.0 8.0606854981e-08
13.5 6.03755247228e-08
14.0 3.52403334856e-08
