    2.0000E+00    0.0000E+00    5.3180E+09    4.4316E+09
    3.0000E+00    0.0000E+00    9.9980E+08    8.3317E+08
    4.0000E+00    0.0000E+00    2.7465E+08    2.2887E+08
    5.0000E+00    0.0000E+00    9.7409E+07    8.1174E+07
    6.0000E+00    0.0000E+00    4.1060E+07    3.4217E+07
    7.0000E+00    0.0000E+00    1.9546E+07    1.6288E+07
    8.0000E+00    0.0000E+00    1.0207E+07    8.5059E+06
    9.0000E+00    0.0000E+00    5.7498E+06    4.7915E+06
    1.0000E+01    0.0000E+00    3.4066E+06    2.8388E+06
    1.1000E+01    0.0000E+00    2.1218E+06    1.7682E+06
    1.2000E+01    0.0000E+00    1.3745E+06    1.1454E+06
    1.3000E+01    0.0000E+00    9.1469E+05    7.6224E+05
    1.4000E+01    0.0000E+00    6.2786E+05    5.2322E+05
    1.5000E+01    0.0000E+00    4.4386E+05    3.6989E+05
    1.6000E+01    0.0000E+00    3.1858E+05    2.6548E+05
    1.7000E+01    0.0000E+00    2.3326E+05    1.9439E+05
    1.8000E+01    0.0000E+00    1.7353E+05    1.4461E+05
    1.9000E+01    0.0000E+00    1.3145E+05    1.0954E+05
    2.0000E+01    0.0000E+00    1.0073E+05    8.3941E+04
    2.1000E+01    0.0000E+00    7.8379E+04    6.5316E+04
    2.2000E+01    0.0000E+00    6.1373E+04    5.1145E+04
    2.3000E+01    0.0000E+00    4.8664E+04    4.0553E+04
    2.4000E+01    0.0000E+00    3.8805E+04    3.2337E+04
    2.5000E+01    0.0000E+00    3.1304E+04    2.6087E+04
    2.6000E+01    0.0000E+00    2.5485E+04    2.1237E+04
    2.7000E+01    0.0000E+00    2.0930E+04    1.7442E+04
    2.8000E+01    0.0000E+00    1.7254E+04    1.4378E+04
    2.9000E+01    0.0000E+00    1.4316E+04    1.1930E+04
    3.0000E+01    0.0000E+00    1.1959E+04    9.9657E+03
    3.1000E+01    0.0000E+00    1.0042E+04    8.3686E+03
    3.2000E+01    0.0000E+00    8.4743E+03    7.0620E+03
    3.3000E+01    0.0000E+00    7.1986E+03    5.9989E+03
    3.4000E+01    0.0000E+00    6.1242E+03    5.1035E+03
    3.5000E+01    0.0000E+00    5.2556E+03    4.3797E+03
    3.6000E+01    0.0000E+00    4.5052E+03    3.7544E+03
    3.7000E+01    0.0000E+00    3.8949E+03    3.2458E+03
    3.8000E+01    0.0000E+00    3.3677E+03    2.8064E+03
    3.9000E+01    0.0000E+00    2.9284E+03    2.4403E+03
    4.0000E+01    0.0000E+00    2.5529E+03    2.1274E+03
