 -8.000E-01  8.000E-01  1.500E+00  6.195E+08
 -8.000E-01  8.000E-01  2.000E+00  2.324E+08
 -8.000E-01  8.000E-01  2.500E+00  8.963E+07
 -8.000E-01  8.000E-01  3.000E+00  3.815E+07
 -8.000E-01  8.000E-01  3.500E+00  1.784E+07
 -8.000E-01  8.000E-01  4.000E+00  9.055E+06
 -8.000E-01  8.000E-01  4.500E+00  4.924E+06
 -8.000E-01  8.000E-01  5.000E+00  2.815E+06
 -8.000E-01  8.000E-01  5.500E+00  1.694E+06
 -8.000E-01  8.000E-01  6.000E+00  1.055E+06
 -8.000E-01  8.000E-01  6.500E+00  6.815E+05
 -8.000E-01  8.000E-01  7.000E+00  4.547E+05
 -8.000E-01  8.000E-01  7.500E+00  3.109E+05
 -8.000E-01  8.000E-01  8.000E+00  2.164E+05
 -8.000E-01  8.000E-01  8.500E+00  1.542E+05
 -8.000E-01  8.000E-01  9.000E+00  1.116E+05
 -8.000E-01  8.000E-01  9.500E+00  8.222E+04
 -8.000E-01  8.000E-01  1.000E+01  6.151E+04
 -8.000E-01  8.000E-01  1.050E+01  4.665E+04
 -8.000E-01  8.000E-01  1.100E+01  3.584E+04
 -8.000E-01  8.000E-01  1.150E+01  2.770E+04
 -8.000E-01  8.000E-01  1.200E+01  2.167E+04
 -8.000E-01  8.000E-01  1.250E+01  1.711E+04
 -8.000E-01  8.000E-01  1.300E+01  1.362E+04
 -8.000E-01  8.000E-01  1.350E+01  1.097E+04
 -8.000E-01  8.000E-01  1.400E+01  8.853E+03
 -8.000E-01  8.000E-01  1.450E+01  7.226E+03
 -8.000E-01  8.000E-01  1.500E+01  5.924E+03
 -8.000E-01  8.000E-01  1.550E+01  4.896E+03
 -8.000E-01  8.000E-01  1.600E+01  4.058E+03
 -8.000E-01  8.000E-01  1.650E+01  3.387E+03
 -8.000E-01  8.000E-01  1.700E+01  2.843E+03
 -8.000E-01  8.000E-01  1.750E+01  2.394E+03
 -8.000E-01  8.000E-01  1.800E+01  2.030E+03
 -8.000E-01  8.000E-01  1.850E+01  1.718E+03
 -8.000E-01  8.000E-01  1.900E+01  1.470E+03
 -8.000E-01  8.000E-01  1.950E+01  1.261E+03
 -8.000E-01  8.000E-01  2.000E+01  1.085E+03
 -8.000E-01  8.000E-01  2.050E+01  9.355E+02
 -8.000E-01  8.000E-01  2.100E+01  8.119E+02
 -8.000E-01  8.000E-01  2.150E+01  7.044E+02
