1.0 0.0521417203385
1.1 0.0358791651926
1.2 0.0249327887172
1.3 0.0175869446176
1.4 0.0125359743878
1.5 0.0090093852546
1.6 0.00653510178595
1.7 0.00483460553709
1.8 0.00360997498617
1.9 0.0027176207522
2.0 0.00206169538082
2.1 0.00159409334431
2.2 0.00124343864433
2.3 0.000976256841189
2.4 0.000772394517378
2.5 0.000615116105774
2.6 0.000495960718897
2.7 0.000403165310157
2.8 0.000329225373154
2.9 0.000270541256971
3.0 0.000223472543293
3.1 0.000185616159376
3.2 0.00015532378022
3.3 0.000130954793577
3.4 0.000110051035626
3.5 9.34381012353e-05
3.6 7.9659602715e-05
3.7 6.81086567695e-05
3.8 5.85712896588e-05
3.9 5.05168641372e-05
4.0 4.39246659599e-05
4.1 3.81832943633e-05
4.2 3.32589234267e-05
4.3 2.9214467159e-05
4.4 2.56733229634e-05
4.5 2.19695499109e-05
4.6 1.94227996406e-05
4.7 1.71865426758e-05
4.8 1.51730740231e-05
4.9 1.33522037727e-05
5.0 1.19662224778e-05
5.1 1.07012983138e-05
5.2 9.58746693532e-06
5.3 8.62757104194e-06
5.4 7.77403398025e-06
5.5 6.96655305827e-06
5.6 6.30821469776e-06
5.7 5.73191796791e-06
5.8 5.19823969461e-06
5.9 4.72309018066e-06
