0.1	0.03733	0.03529
0.3	0.04921	0.04857
0.5	0.05015	0.05318
0.7	0.04873	0.0545
0.9	0.04961	0.05723
1.1	0.05717	0.06592
1.3	0.06813	0.07746
1.5	0.07609	0.08563
1.7	0.08082	0.09027
1.9	0.08246	0.09154
2.1	0.08137	0.08987
2.3	0.078	0.08577
2.5	0.07286	0.07973
2.7	0.06645	0.07208
2.9	0.05927	0.06395
3.1	0.05176	0.05533
3.3	0.04431	0.0469
3.5	0.03723	0.03897
3.7	0.03075	0.03179
3.9	0.02499	0.0255
4.1	0.02003	0.02015
4.3	0.01585	0.01571
4.5	0.0124	0.01211
4.7	0.00961	0.00925
4.9	0.00739	0.00701
